Order Date,Customer ID,Product Name,Quantity,Total Price,Shipping Fee,Shipping Status,Category,Order Month,Order Day,Order Year,Is Weekend,Shipping Percentage
2023-05-22,CUST0157,Keyboard,4,200,8.27,Delivered,Accessories,5,22,2023,False,4.135
2023-03-30,CUST0272,Mouse,3,90,8.66,Delivered,Accessories,3,30,2023,False,9.622222222222222
2023-08-02,CUST0071,Headphones,5,500,11.88,Returned,Accessories,8,2,2023,False,2.376
2023-05-20,CUST0268,Keyboard,3,150,15.03,Delivered,Accessories,5,20,2023,True,10.02
2023-12-17,CUST0017,Keyboard,5,250,12.63,Delivered,Accessories,12,17,2023,True,5.0520000000000005
2023-11-01,CUST0221,Monitor,3,900,7.25,Returned,Electronics,11,1,2023,False,0.8055555555555556
2023-01-08,CUST0077,Monitor,3,900,14.75,Delivered,Electronics,1,8,2023,True,1.638888888888889
2023-09-25,CUST0253,Headphones,4,400,17.18,Delivered,Accessories,9,25,2023,False,4.295
2023-04-18,CUST0253,Keyboard,3,150,14.99,Delivered,Accessories,4,18,2023,False,9.993333333333334
2023-02-19,CUST0225,Smartwatch,1,200,17.3,Delivered,Wearables,2,19,2023,True,8.65
2023-06-01,CUST0091,Headphones,1,100,6.47,Delivered,Accessories,6,1,2023,False,6.47
2023-06-28,CUST0142,Keyboard,5,250,10.39,Delivered,Accessories,6,28,2023,False,4.156
2023-04-24,CUST0142,Monitor,1,300,9.57,Delivered,Electronics,4,24,2023,False,3.19
2023-12-08,CUST0032,Smartphone,2,1600,6.57,Delivered,Electronics,12,8,2023,False,0.4106250000000001
2023-11-04,CUST0011,Keyboard,1,50,13.9,Delivered,Accessories,11,4,2023,True,27.800000000000004
2023-04-18,CUST0204,Laptop,5,7500,19.71,Returned,Electronics,4,18,2023,False,0.26280000000000003
2023-09-24,CUST0068,Smartwatch,2,400,11.49,Returned,Wearables,9,24,2023,True,2.8725
2023-11-13,CUST0222,Mouse,2,60,13.74,Delivered,Accessories,11,13,2023,False,22.900000000000002
2023-10-10,CUST0145,Laptop,1,1500,15.23,Returned,Electronics,10,10,2023,False,1.0153333333333334
2023-02-17,CUST0083,Laptop,1,1500,19.84,Returned,Electronics,2,17,2023,False,1.3226666666666667
2023-03-20,CUST0158,Headphones,3,300,18.63,Returned,Accessories,3,20,2023,False,6.21
2023-10-28,CUST0063,Laptop,5,7500,15.07,Delivered,Electronics,10,28,2023,True,0.20093333333333335
2023-01-16,CUST0249,Monitor,5,1500,15.98,Delivered,Electronics,1,16,2023,False,1.0653333333333335
2023-02-11,CUST0012,Monitor,2,600,14.13,Delivered,Electronics,2,11,2023,True,2.355
2023-12-18,CUST0038,Monitor,2,600,17.67,Delivered,Electronics,12,18,2023,False,2.9450000000000003
2023-09-01,CUST0216,Keyboard,5,250,15.62,Returned,Accessories,9,1,2023,False,6.247999999999999
2023-07-20,CUST0172,Monitor,5,1500,12.62,Returned,Electronics,7,20,2023,False,0.8413333333333334
2023-09-23,CUST0048,Monitor,2,600,11.88,Returned,Electronics,9,23,2023,True,1.9800000000000002
2023-07-14,CUST0260,Monitor,2,600,12.92,Returned,Electronics,7,14,2023,False,2.1533333333333333
2023-06-14,CUST0063,Smartwatch,4,800,15.78,Delivered,Wearables,6,14,2023,False,1.9725
2023-06-06,CUST0218,Laptop,4,6000,14.0,Returned,Electronics,6,6,2023,False,0.23333333333333336
2023-01-09,CUST0263,Smartphone,2,1600,7.17,Returned,Electronics,1,9,2023,False,0.448125
2023-07-29,CUST0160,Monitor,2,600,18.79,Delivered,Electronics,7,29,2023,True,3.131666666666667
2023-08-05,CUST0250,Smartphone,2,1600,17.54,Returned,Electronics,8,5,2023,True,1.09625
2023-02-21,CUST0038,Keyboard,3,150,18.44,Delivered,Accessories,2,21,2023,False,12.293333333333333
2023-05-05,CUST0048,Monitor,2,600,12.94,Delivered,Electronics,5,5,2023,False,2.1566666666666663
2023-01-16,CUST0183,Monitor,3,900,14.11,Returned,Electronics,1,16,2023,False,1.5677777777777777
2023-06-26,CUST0240,Headphones,1,100,7.09,Delivered,Accessories,6,26,2023,False,7.090000000000001
2023-04-20,CUST0155,Smartwatch,1,200,18.84,Delivered,Wearables,4,20,2023,False,9.42
2023-10-30,CUST0185,Laptop,5,7500,13.95,Delivered,Electronics,10,30,2023,False,0.186
2023-09-04,CUST0229,Headphones,4,400,11.95,Delivered,Accessories,9,4,2023,False,2.9875
2023-02-18,CUST0229,Mouse,3,90,10.06,Delivered,Accessories,2,18,2023,True,11.177777777777779
2023-01-07,CUST0139,Mouse,5,150,19.16,Returned,Accessories,1,7,2023,True,12.773333333333333
2023-10-08,CUST0009,Headphones,2,200,19.13,Returned,Accessories,10,8,2023,True,9.565
2023-12-19,CUST0095,Keyboard,5,250,13.0,Returned,Accessories,12,19,2023,False,5.2
2023-04-10,CUST0001,Keyboard,3,150,6.14,Returned,Accessories,4,10,2023,False,4.093333333333333
2023-06-01,CUST0200,Laptop,3,4500,11.29,Returned,Electronics,6,1,2023,False,0.2508888888888889
2023-07-03,CUST0086,Smartwatch,5,1000,14.83,Delivered,Wearables,7,3,2023,False,1.4829999999999999
2023-10-15,CUST0193,Monitor,3,900,15.97,Delivered,Electronics,10,15,2023,True,1.7744444444444445
2023-06-10,CUST0193,Headphones,4,400,12.48,Delivered,Accessories,6,10,2023,True,3.12
2023-09-03,CUST0044,Monitor,4,1200,10.86,Delivered,Electronics,9,3,2023,True,0.9049999999999999
2023-03-04,CUST0187,Laptop,5,7500,16.95,Delivered,Electronics,3,4,2023,True,0.22599999999999998
2023-01-24,CUST0006,Headphones,2,200,18.95,Delivered,Accessories,1,24,2023,False,9.475
2023-09-24,CUST0021,Mouse,4,120,10.77,Delivered,Accessories,9,24,2023,True,8.975
2023-06-20,CUST0271,Headphones,2,200,19.54,Returned,Accessories,6,20,2023,False,9.77
2023-11-15,CUST0160,Laptop,4,6000,10.0,Delivered,Electronics,11,15,2023,False,0.16666666666666669
2023-04-28,CUST0095,Laptop,5,7500,12.35,Delivered,Electronics,4,28,2023,False,0.16466666666666668
2023-05-22,CUST0025,Monitor,3,900,17.34,Returned,Electronics,5,22,2023,False,1.9266666666666667
2023-04-02,CUST0188,Keyboard,3,150,12.06,Returned,Accessories,4,2,2023,True,8.04
2023-11-15,CUST0238,Mouse,2,60,14.07,Returned,Accessories,11,15,2023,False,23.450000000000003
2023-10-05,CUST0180,Laptop,2,3000,16.82,Returned,Electronics,10,5,2023,False,0.5606666666666666
2023-08-22,CUST0011,Smartphone,5,4000,19.49,Returned,Electronics,8,22,2023,False,0.4872499999999999
2023-07-16,CUST0264,Keyboard,2,100,15.51,Returned,Accessories,7,16,2023,True,15.509999999999998
2023-01-27,CUST0156,Smartwatch,5,1000,9.77,Returned,Wearables,1,27,2023,False,0.9769999999999999
2023-09-06,CUST0044,Headphones,1,100,15.64,Delivered,Accessories,9,6,2023,False,15.64
2023-05-06,CUST0202,Smartphone,5,4000,12.22,Delivered,Electronics,5,6,2023,True,0.3055
2023-01-14,CUST0171,Headphones,5,500,13.7,Delivered,Accessories,1,14,2023,True,2.7399999999999998
2023-04-28,CUST0109,Laptop,4,6000,12.77,Delivered,Electronics,4,28,2023,False,0.21283333333333332
2023-01-02,CUST0213,Monitor,4,1200,14.76,Delivered,Electronics,1,2,2023,False,1.23
2023-11-09,CUST0261,Mouse,3,90,11.71,Delivered,Accessories,11,9,2023,False,13.011111111111113
2023-07-03,CUST0030,Smartphone,5,4000,17.36,Returned,Electronics,7,3,2023,False,0.434
2023-01-14,CUST0145,Headphones,4,400,10.89,Delivered,Accessories,1,14,2023,True,2.7225
2023-02-23,CUST0044,Smartphone,1,800,14.23,Delivered,Electronics,2,23,2023,False,1.77875
2023-06-11,CUST0199,Monitor,1,300,9.5,Delivered,Electronics,6,11,2023,True,3.166666666666667
2023-05-16,CUST0111,Monitor,3,900,13.79,Delivered,Electronics,5,16,2023,False,1.5322222222222222
2023-03-16,CUST0124,Smartphone,1,800,5.36,Returned,Electronics,3,16,2023,False,0.67
2023-01-03,CUST0299,Smartphone,5,4000,19.93,Delivered,Electronics,1,3,2023,False,0.49824999999999997
2023-06-02,CUST0241,Keyboard,2,100,19.92,Delivered,Accessories,6,2,2023,False,19.92
2023-06-06,CUST0010,Smartwatch,2,400,14.16,Delivered,Wearables,6,6,2023,False,3.54
2023-10-28,CUST0293,Laptop,5,7500,7.52,Returned,Electronics,10,28,2023,True,0.10026666666666667
2023-01-31,CUST0225,Monitor,4,1200,10.09,Returned,Electronics,1,31,2023,False,0.8408333333333333
2023-04-28,CUST0197,Laptop,4,6000,6.73,Delivered,Electronics,4,28,2023,False,0.11216666666666666
2023-07-22,CUST0035,Mouse,4,120,5.19,Returned,Accessories,7,22,2023,True,4.325
2023-06-12,CUST0280,Keyboard,1,50,12.3,Delivered,Accessories,6,12,2023,False,24.6
2023-03-20,CUST0129,Laptop,4,6000,13.08,Delivered,Electronics,3,20,2023,False,0.218
2023-04-14,CUST0144,Laptop,4,6000,12.0,Returned,Electronics,4,14,2023,False,0.2
2023-05-04,CUST0174,Mouse,2,60,9.28,Delivered,Accessories,5,4,2023,False,15.466666666666665
2023-09-28,CUST0219,Keyboard,5,250,14.34,Delivered,Accessories,9,28,2023,False,5.736
2023-08-01,CUST0198,Monitor,2,600,17.13,Delivered,Electronics,8,1,2023,False,2.855
2023-09-26,CUST0139,Monitor,1,300,13.55,Delivered,Electronics,9,26,2023,False,4.516666666666667
2023-11-14,CUST0149,Mouse,5,150,9.01,Returned,Accessories,11,14,2023,False,6.006666666666667
2023-11-01,CUST0031,Laptop,4,6000,13.3,Delivered,Electronics,11,1,2023,False,0.22166666666666668
2023-06-30,CUST0036,Headphones,5,500,8.27,Delivered,Accessories,6,30,2023,False,1.654
2023-10-10,CUST0029,Laptop,2,3000,9.26,Delivered,Electronics,10,10,2023,False,0.3086666666666667
2023-09-19,CUST0071,Monitor,3,900,18.83,Returned,Electronics,9,19,2023,False,2.092222222222222
2023-01-09,CUST0251,Laptop,2,3000,12.17,Delivered,Electronics,1,9,2023,False,0.4056666666666667
2023-08-11,CUST0142,Laptop,1,1500,8.53,Delivered,Electronics,8,11,2023,False,0.5686666666666667
2023-07-25,CUST0025,Monitor,1,300,8.87,Returned,Electronics,7,25,2023,False,2.9566666666666666
2023-09-30,CUST0031,Smartwatch,1,200,5.45,Returned,Wearables,9,30,2023,True,2.725
2023-10-26,CUST0159,Headphones,2,200,10.39,Returned,Accessories,10,26,2023,False,5.195
2023-12-22,CUST0094,Headphones,4,400,13.94,Delivered,Accessories,12,22,2023,False,3.485
2023-09-13,CUST0072,Headphones,4,400,12.96,Delivered,Accessories,9,13,2023,False,3.2400000000000007
2023-12-26,CUST0078,Keyboard,4,200,11.0,Returned,Accessories,12,26,2023,False,5.5
2023-09-06,CUST0105,Laptop,2,3000,13.22,Delivered,Electronics,9,6,2023,False,0.4406666666666667
2023-11-14,CUST0152,Monitor,5,1500,17.75,Delivered,Electronics,11,14,2023,False,1.1833333333333333
2023-04-25,CUST0160,Smartphone,3,2400,15.53,Delivered,Electronics,4,25,2023,False,0.6470833333333332
2023-07-26,CUST0248,Laptop,1,1500,13.92,Delivered,Electronics,7,26,2023,False,0.928
2023-06-15,CUST0133,Smartwatch,3,600,13.73,Delivered,Wearables,6,15,2023,False,2.2883333333333336
2023-05-22,CUST0260,Monitor,3,900,8.48,Delivered,Electronics,5,22,2023,False,0.9422222222222223
2023-12-07,CUST0051,Laptop,3,4500,13.82,Delivered,Electronics,12,7,2023,False,0.3071111111111111
2023-02-28,CUST0177,Mouse,1,30,11.33,Delivered,Accessories,2,28,2023,False,37.766666666666666
2023-05-04,CUST0195,Smartwatch,5,1000,10.9,Delivered,Wearables,5,4,2023,False,1.09
2023-08-27,CUST0122,Laptop,1,1500,19.37,Delivered,Electronics,8,27,2023,True,1.2913333333333334
2023-11-14,CUST0058,Mouse,5,150,8.28,Returned,Accessories,11,14,2023,False,5.52
2023-09-06,CUST0039,Laptop,1,1500,10.84,Delivered,Electronics,9,6,2023,False,0.7226666666666667
2023-01-03,CUST0066,Smartphone,1,800,12.78,Returned,Electronics,1,3,2023,False,1.5975
2023-02-20,CUST0204,Laptop,4,6000,12.84,Delivered,Electronics,2,20,2023,False,0.214
2023-04-13,CUST0208,Monitor,1,300,6.55,Delivered,Electronics,4,13,2023,False,2.183333333333333
2023-01-05,CUST0196,Keyboard,4,200,12.81,Delivered,Accessories,1,5,2023,False,6.404999999999999
2023-05-22,CUST0250,Laptop,1,1500,18.19,Delivered,Electronics,5,22,2023,False,1.2126666666666668
2023-08-10,CUST0227,Smartwatch,3,600,16.36,Delivered,Wearables,8,10,2023,False,2.7266666666666666
2023-06-11,CUST0107,Laptop,4,6000,14.85,Delivered,Electronics,6,11,2023,True,0.24749999999999997
2023-02-25,CUST0177,Smartwatch,4,800,17.93,Delivered,Wearables,2,25,2023,True,2.24125
2023-06-05,CUST0174,Headphones,2,200,11.73,Delivered,Accessories,6,5,2023,False,5.865
2023-10-17,CUST0066,Mouse,3,90,13.86,Delivered,Accessories,10,17,2023,False,15.4
2023-01-25,CUST0117,Mouse,5,150,18.22,Returned,Accessories,1,25,2023,False,12.146666666666665
2023-01-10,CUST0008,Monitor,2,600,8.33,Delivered,Electronics,1,10,2023,False,1.3883333333333332
2023-12-27,CUST0010,Laptop,3,4500,6.86,Delivered,Electronics,12,27,2023,False,0.15244444444444447
2023-11-03,CUST0107,Keyboard,5,250,9.87,Returned,Accessories,11,3,2023,False,3.9479999999999995
2023-04-10,CUST0271,Smartwatch,2,400,8.05,Delivered,Wearables,4,10,2023,False,2.0125
2023-12-27,CUST0149,Smartwatch,4,800,11.68,Delivered,Wearables,12,27,2023,False,1.46
2023-12-22,CUST0173,Laptop,3,4500,13.18,Delivered,Electronics,12,22,2023,False,0.29288888888888887
2023-11-08,CUST0042,Smartphone,2,1600,9.01,Delivered,Electronics,11,8,2023,False,0.563125
2023-12-07,CUST0106,Headphones,3,300,17.63,Delivered,Accessories,12,7,2023,False,5.876666666666666
2023-03-06,CUST0235,Monitor,1,300,7.48,Delivered,Electronics,3,6,2023,False,2.4933333333333336
2023-05-07,CUST0220,Mouse,1,30,6.7,Delivered,Accessories,5,7,2023,True,22.333333333333332
2023-12-07,CUST0264,Mouse,5,150,14.88,Delivered,Accessories,12,7,2023,False,9.920000000000002
2023-09-13,CUST0020,Smartphone,4,3200,8.31,Returned,Electronics,9,13,2023,False,0.2596875
2023-12-31,CUST0139,Smartphone,3,2400,19.61,Returned,Electronics,12,31,2023,True,0.8170833333333334
2023-04-20,CUST0022,Keyboard,2,100,16.28,Returned,Accessories,4,20,2023,False,16.28
2023-03-31,CUST0101,Monitor,4,1200,10.58,Returned,Electronics,3,31,2023,False,0.8816666666666667
2023-11-20,CUST0271,Monitor,4,1200,19.38,Delivered,Electronics,11,20,2023,False,1.6149999999999998
2023-12-09,CUST0197,Mouse,3,90,14.77,Delivered,Accessories,12,9,2023,True,16.41111111111111
2023-06-06,CUST0135,Smartwatch,1,200,13.72,Delivered,Wearables,6,6,2023,False,6.860000000000001
2023-12-12,CUST0174,Mouse,5,150,16.66,Delivered,Accessories,12,12,2023,False,11.106666666666666
2023-07-30,CUST0139,Laptop,5,7500,8.19,Delivered,Electronics,7,30,2023,True,0.10919999999999999
2023-10-24,CUST0058,Headphones,5,500,5.43,Delivered,Accessories,10,24,2023,False,1.086
2023-10-25,CUST0152,Smartwatch,5,1000,7.71,Delivered,Wearables,10,25,2023,False,0.771
2023-07-13,CUST0231,Keyboard,2,100,13.53,Delivered,Accessories,7,13,2023,False,13.530000000000001
2023-05-28,CUST0288,Keyboard,3,150,6.88,Returned,Accessories,5,28,2023,True,4.586666666666667
2023-10-11,CUST0155,Monitor,1,300,16.71,Delivered,Electronics,10,11,2023,False,5.57
2023-02-28,CUST0128,Monitor,3,900,14.38,Returned,Electronics,2,28,2023,False,1.5977777777777777
2023-04-18,CUST0178,Smartwatch,3,600,11.82,Delivered,Wearables,4,18,2023,False,1.97
2023-11-11,CUST0298,Smartphone,2,1600,12.94,Returned,Electronics,11,11,2023,True,0.80875
2023-09-01,CUST0064,Laptop,1,1500,18.37,Delivered,Electronics,9,1,2023,False,1.2246666666666668
2023-08-14,CUST0091,Mouse,3,90,11.78,Returned,Accessories,8,14,2023,False,13.088888888888889
2023-02-03,CUST0113,Laptop,3,4500,7.52,Delivered,Electronics,2,3,2023,False,0.1671111111111111
2023-02-05,CUST0087,Mouse,2,60,17.46,Delivered,Accessories,2,5,2023,True,29.100000000000005
2023-01-20,CUST0087,Monitor,3,900,17.94,Delivered,Electronics,1,20,2023,False,1.9933333333333334
2023-02-18,CUST0255,Smartphone,3,2400,10.5,Delivered,Electronics,2,18,2023,True,0.43750000000000006
2023-07-29,CUST0044,Monitor,1,300,14.91,Delivered,Electronics,7,29,2023,True,4.97
2023-07-25,CUST0133,Laptop,3,4500,15.5,Delivered,Electronics,7,25,2023,False,0.34444444444444444
2023-12-16,CUST0122,Monitor,3,900,16.44,Delivered,Electronics,12,16,2023,True,1.8266666666666667
2023-03-30,CUST0220,Laptop,2,3000,13.04,Returned,Electronics,3,30,2023,False,0.43466666666666665
2023-01-22,CUST0182,Headphones,2,200,14.11,Returned,Accessories,1,22,2023,True,7.055
2023-01-19,CUST0081,Monitor,2,600,5.79,Returned,Electronics,1,19,2023,False,0.9650000000000001
2023-12-13,CUST0224,Smartwatch,4,800,13.93,Delivered,Wearables,12,13,2023,False,1.7412500000000002
2023-07-06,CUST0070,Smartphone,1,800,6.7,Delivered,Electronics,7,6,2023,False,0.8375
2023-07-22,CUST0263,Monitor,1,300,11.65,Delivered,Electronics,7,22,2023,True,3.8833333333333337
2023-06-06,CUST0052,Keyboard,4,200,14.49,Delivered,Accessories,6,6,2023,False,7.245
2023-08-03,CUST0253,Monitor,5,1500,14.23,Delivered,Electronics,8,3,2023,False,0.9486666666666668
2023-01-12,CUST0095,Monitor,2,600,15.88,Delivered,Electronics,1,12,2023,False,2.646666666666667
2023-07-29,CUST0031,Keyboard,1,50,19.41,Delivered,Accessories,7,29,2023,True,38.82
2023-08-20,CUST0128,Smartphone,4,3200,15.79,Delivered,Electronics,8,20,2023,True,0.4934375
2023-03-09,CUST0077,Mouse,4,120,17.84,Returned,Accessories,3,9,2023,False,14.866666666666667
2023-11-18,CUST0073,Smartwatch,3,600,10.07,Delivered,Wearables,11,18,2023,True,1.6783333333333335
2023-08-31,CUST0173,Mouse,5,150,15.11,Delivered,Accessories,8,31,2023,False,10.073333333333332
2023-08-17,CUST0218,Monitor,4,1200,11.23,Delivered,Electronics,8,17,2023,False,0.9358333333333333
2023-08-07,CUST0274,Keyboard,5,250,15.38,Returned,Accessories,8,7,2023,False,6.152
2023-11-17,CUST0034,Keyboard,3,150,10.84,Returned,Accessories,11,17,2023,False,7.226666666666666
2023-03-31,CUST0285,Monitor,4,1200,13.4,Delivered,Electronics,3,31,2023,False,1.1166666666666667
2023-07-20,CUST0117,Headphones,3,300,7.7,Delivered,Accessories,7,20,2023,False,2.566666666666667
2023-06-12,CUST0208,Mouse,4,120,15.44,Delivered,Accessories,6,12,2023,False,12.866666666666665
2023-06-08,CUST0107,Headphones,5,500,8.74,Returned,Accessories,6,8,2023,False,1.748
2023-12-08,CUST0145,Headphones,4,400,14.68,Delivered,Accessories,12,8,2023,False,3.6699999999999995
2023-11-07,CUST0232,Laptop,5,7500,18.3,Returned,Electronics,11,7,2023,False,0.244
2023-12-02,CUST0039,Smartwatch,1,200,10.14,Returned,Wearables,12,2,2023,True,5.07
2023-10-31,CUST0195,Keyboard,3,150,6.42,Delivered,Accessories,10,31,2023,False,4.279999999999999
2023-09-06,CUST0185,Monitor,5,1500,18.18,Delivered,Electronics,9,6,2023,False,1.212
2023-03-05,CUST0281,Keyboard,3,150,5.62,Delivered,Accessories,3,5,2023,True,3.746666666666667
2023-05-07,CUST0061,Smartphone,1,800,17.3,Delivered,Electronics,5,7,2023,True,2.1625
2023-10-20,CUST0232,Mouse,3,90,14.91,Delivered,Accessories,10,20,2023,False,16.566666666666666
2023-03-16,CUST0013,Smartwatch,4,800,7.31,Returned,Wearables,3,16,2023,False,0.91375
2023-07-13,CUST0058,Keyboard,1,50,8.05,Delivered,Accessories,7,13,2023,False,16.1
2023-01-21,CUST0159,Laptop,1,1500,5.29,Returned,Electronics,1,21,2023,True,0.3526666666666667
2023-08-19,CUST0236,Laptop,3,4500,19.41,Delivered,Electronics,8,19,2023,True,0.4313333333333333
2023-09-30,CUST0281,Monitor,2,600,19.97,Delivered,Electronics,9,30,2023,True,3.328333333333333
2023-10-31,CUST0213,Smartwatch,5,1000,9.18,Delivered,Wearables,10,31,2023,False,0.9179999999999999
2023-03-21,CUST0286,Keyboard,2,100,6.28,Returned,Accessories,3,21,2023,False,6.280000000000001
2023-07-09,CUST0136,Keyboard,4,200,9.3,Returned,Accessories,7,9,2023,True,4.65
2023-12-07,CUST0228,Keyboard,1,50,18.71,Delivered,Accessories,12,7,2023,False,37.42
2023-06-02,CUST0124,Headphones,5,500,14.28,Returned,Accessories,6,2,2023,False,2.856
2023-05-30,CUST0201,Smartphone,1,800,12.3,Delivered,Electronics,5,30,2023,False,1.5375
2023-06-01,CUST0038,Smartphone,2,1600,19.87,Returned,Electronics,6,1,2023,False,1.241875
2023-12-01,CUST0276,Laptop,3,4500,14.73,Delivered,Electronics,12,1,2023,False,0.32733333333333337
2023-10-23,CUST0201,Smartwatch,3,600,9.26,Delivered,Wearables,10,23,2023,False,1.5433333333333334
2023-06-17,CUST0104,Keyboard,4,200,15.14,Delivered,Accessories,6,17,2023,True,7.57
2023-11-05,CUST0101,Smartwatch,4,800,14.28,Delivered,Wearables,11,5,2023,True,1.7849999999999997
2023-12-08,CUST0138,Laptop,2,3000,6.44,Delivered,Electronics,12,8,2023,False,0.2146666666666667
2023-09-16,CUST0035,Keyboard,3,150,11.05,Returned,Accessories,9,16,2023,True,7.366666666666667
2023-09-09,CUST0273,Mouse,3,90,11.24,Returned,Accessories,9,9,2023,True,12.488888888888889
2023-03-09,CUST0228,Smartphone,1,800,7.25,Delivered,Electronics,3,9,2023,False,0.9062499999999999
2023-08-01,CUST0191,Laptop,4,6000,6.76,Delivered,Electronics,8,1,2023,False,0.11266666666666666
2023-05-08,CUST0087,Headphones,2,200,19.07,Delivered,Accessories,5,8,2023,False,9.535
2023-12-21,CUST0070,Laptop,5,7500,19.41,Delivered,Electronics,12,21,2023,False,0.25880000000000003
2023-12-08,CUST0088,Monitor,1,300,7.84,Delivered,Electronics,12,8,2023,False,2.6133333333333333
2023-06-29,CUST0287,Smartphone,4,3200,9.99,Returned,Electronics,6,29,2023,False,0.3121875
2023-09-24,CUST0116,Monitor,2,600,9.77,Returned,Electronics,9,24,2023,True,1.6283333333333334
2023-05-22,CUST0037,Smartphone,3,2400,15.28,Delivered,Electronics,5,22,2023,False,0.6366666666666666
2023-07-29,CUST0215,Mouse,3,90,8.79,Returned,Accessories,7,29,2023,True,9.766666666666666
2023-10-19,CUST0104,Keyboard,4,200,12.79,Delivered,Accessories,10,19,2023,False,6.395
2023-09-02,CUST0197,Smartphone,5,4000,9.55,Delivered,Electronics,9,2,2023,True,0.23875000000000002
2023-06-21,CUST0298,Mouse,4,120,8.85,Returned,Accessories,6,21,2023,False,7.375
2023-06-13,CUST0079,Keyboard,2,100,9.76,Delivered,Accessories,6,13,2023,False,9.76
2023-12-28,CUST0021,Smartwatch,1,200,6.18,Delivered,Wearables,12,28,2023,False,3.09
2023-07-06,CUST0162,Laptop,3,4500,6.08,Returned,Electronics,7,6,2023,False,0.1351111111111111
2023-06-13,CUST0090,Laptop,4,6000,9.46,Delivered,Electronics,6,13,2023,False,0.15766666666666668
2023-03-20,CUST0064,Headphones,1,100,6.6,Returned,Accessories,3,20,2023,False,6.6000000000000005
2023-02-20,CUST0148,Mouse,4,120,19.59,Delivered,Accessories,2,20,2023,False,16.325
2023-08-27,CUST0081,Monitor,4,1200,12.55,Delivered,Electronics,8,27,2023,True,1.0458333333333334
2023-02-03,CUST0160,Keyboard,5,250,14.32,Delivered,Accessories,2,3,2023,False,5.728000000000001
2023-09-27,CUST0080,Smartphone,5,4000,6.74,Delivered,Electronics,9,27,2023,False,0.1685
2023-03-18,CUST0091,Headphones,2,200,7.01,Delivered,Accessories,3,18,2023,True,3.505
2023-01-17,CUST0112,Laptop,2,3000,14.97,Delivered,Electronics,1,17,2023,False,0.49900000000000005
2023-05-11,CUST0030,Headphones,4,400,10.03,Delivered,Accessories,5,11,2023,False,2.5075
2023-03-10,CUST0276,Keyboard,2,100,8.51,Delivered,Accessories,3,10,2023,False,8.51
2023-06-27,CUST0034,Keyboard,1,50,7.55,Delivered,Accessories,6,27,2023,False,15.1
2023-11-07,CUST0271,Mouse,4,120,18.31,Delivered,Accessories,11,7,2023,False,15.258333333333333
2023-04-08,CUST0034,Laptop,5,7500,16.39,Returned,Electronics,4,8,2023,True,0.21853333333333333
2023-10-27,CUST0122,Laptop,2,3000,18.77,Returned,Electronics,10,27,2023,False,0.6256666666666666
2023-02-01,CUST0223,Laptop,5,7500,9.26,Returned,Electronics,2,1,2023,False,0.12346666666666667
2023-05-27,CUST0052,Smartphone,4,3200,15.69,Delivered,Electronics,5,27,2023,True,0.49031249999999993
2023-10-01,CUST0176,Keyboard,4,200,11.55,Delivered,Accessories,10,1,2023,True,5.775
2023-05-05,CUST0276,Smartphone,3,2400,15.27,Delivered,Electronics,5,5,2023,False,0.63625
2023-12-22,CUST0185,Keyboard,4,200,6.75,Delivered,Accessories,12,22,2023,False,3.375
2023-06-13,CUST0253,Headphones,2,200,5.79,Delivered,Accessories,6,13,2023,False,2.895
2023-01-11,CUST0055,Smartwatch,4,800,10.62,Returned,Wearables,1,11,2023,False,1.3275
2023-02-07,CUST0229,Monitor,1,300,5.83,Delivered,Electronics,2,7,2023,False,1.9433333333333334
2023-07-14,CUST0149,Headphones,2,200,9.42,Returned,Accessories,7,14,2023,False,4.71
2023-04-07,CUST0028,Mouse,5,150,6.26,Delivered,Accessories,4,7,2023,False,4.173333333333333
2023-12-18,CUST0011,Headphones,1,100,19.25,Delivered,Accessories,12,18,2023,False,19.25
2023-11-17,CUST0259,Mouse,2,60,18.17,Delivered,Accessories,11,17,2023,False,30.283333333333335
2023-12-26,CUST0296,Monitor,1,300,5.94,Returned,Electronics,12,26,2023,False,1.9800000000000002
2023-12-04,CUST0101,Headphones,3,300,15.61,Delivered,Accessories,12,4,2023,False,5.203333333333333
2023-06-08,CUST0288,Laptop,2,3000,9.06,Delivered,Electronics,6,8,2023,False,0.302
2023-08-14,CUST0206,Keyboard,4,200,16.25,Delivered,Accessories,8,14,2023,False,8.125
2023-11-13,CUST0179,Monitor,4,1200,7.16,Delivered,Electronics,11,13,2023,False,0.5966666666666667
2023-10-17,CUST0293,Monitor,2,600,9.52,Delivered,Electronics,10,17,2023,False,1.5866666666666664
2023-07-23,CUST0120,Headphones,4,400,12.85,Delivered,Accessories,7,23,2023,True,3.2125
2023-06-15,CUST0112,Smartphone,5,4000,5.14,Returned,Electronics,6,15,2023,False,0.1285
2023-07-18,CUST0218,Mouse,5,150,6.78,Delivered,Accessories,7,18,2023,False,4.5200000000000005
2023-05-12,CUST0018,Keyboard,5,250,12.25,Delivered,Accessories,5,12,2023,False,4.9
2023-02-19,CUST0193,Laptop,4,6000,9.87,Delivered,Electronics,2,19,2023,True,0.1645
2023-10-17,CUST0088,Laptop,4,6000,11.5,Delivered,Electronics,10,17,2023,False,0.19166666666666665
2023-09-30,CUST0116,Mouse,3,90,16.07,Returned,Accessories,9,30,2023,True,17.855555555555554
